Station or stop,Name,Coordinate Latitude,Coordinate Longitude,Number of trains,Minutes of delay,geometry,route_ids
80196436,NIEDERSCHELDEN,50.83972,7.96588,14.177914,3.730061,POINT (7.96588 50.83972),2880.0
80319376,MEIMERSDORF OST,54.294393,10.1357,12.666667,24.546667,POINT (10.13570 54.29439),1220.0
80031716,FRANKFURT(ODER)PBF,52.336221,14.547213,29.626168,909.034268,POINT (14.54721 52.33622),6155.0
80236836,BAD DUERRENBERG,51.305129,12.071229,27.066667,4.903333,POINT (12.07123 51.30513),6367.0
80141077,SOELLINGEN (B KARLSRUHE),48.988225,8.542943,14.738462,0.0,POINT (8.54294 48.98822),4200.0
80225326,ROTTENDORF,49.79343,10.030273,51.081699,48.124183,POINT (10.03027 49.79343),5910.0
80101592,ESSEN-ALTENESSEN,51.484365,7.004682,23.457447,21.663121,POINT (7.00468 51.48436),2650.0
80178822,APPENWEIER,48.543093,7.973906,62.634375,10.090625,POINT (7.97391 48.54309),4280.0
80264879,PLEINTING,48.65961,13.120032,21.462046,0.0,POINT (13.12003 48.65961),5830.0
80113365,DARMSTADT HBF,49.873621,8.630561,60.195893,61.658768,POINT (8.63056 49.87362),3601.0
80241117,WAHLITZ,52.109154,11.789087,27.783019,12.506289,POINT (11.78909 52.10915),6410.0
80137646,BREMEN-HEMELINGEN,53.055708,8.88781,17.022124,23.973451,POINT (8.88781 53.05571),2200.0
80632109,LUDWIGSHAFEN (RHEIN) MITTE,49.478935,8.45222,69.54375,0.0,POINT (8.45222 49.47893),3522.0
80230011,HALLE(SAALE) GBF,51.49164,11.989959,38.723729,40.549153,POINT (11.98996 51.49164),6403.0
80263970,STRAUBING,48.87794,12.575992,49.705696,52.743671,POINT (12.57599 48.87794),5830.0
80103648,EHRINGHAUSEN (KR LIPPSTADT),51.662813,8.44926,20.748936,0.0,POINT (8.44926 51.66281),1760.0
80226134,TRUBBACHBRUECKE,49.707514,11.072408,19.026316,3.342105,POINT (11.07241 49.70751),5900.0
80661751,MUEHLACKER ROESSLESWEG,48.95642,8.860722,45.531646,4.050633,POINT (8.86072 48.95642),4800.0
80234526,GROEBERS,51.432694,12.117485,32.111111,15.899306,POINT (12.11749 51.43269),6403.0
80270462,LANGHAGEN,53.682945,12.426036,15.039062,3.050781,POINT (12.42604 53.68294),6325.0
80200618,THANN-MATZBACH,48.26651,12.047663,17.714912,24.27193,POINT (12.04766 48.26651),5600.0
80136325,CELLE,52.61795,10.062852,68.731975,62.680251,POINT (10.06285 52.61795),1720.0
80304360,HAMBURG-BILLWERDER-MOORFLEET,53.515512,10.097078,57.660377,11.443396,POINT (10.09708 53.51551),6100.0
80201806,FISCHBACH(INN),47.71371,12.144387,20.785942,13.811502,POINT (12.14439 47.71371),5702.0
80012419,OTTERSBERG (HAN),53.096879,9.133149,36.547468,11.405063,POINT (9.13315 53.09688),2200.0
80319442,HAMBURG OBERHAFEN,53.5365,10.024568,107.209375,38.75,POINT (10.02457 53.53650),2200.0
80130617,FREDEN (LEINE),51.92914,9.899039,77.275,12.390625,POINT (9.89904 51.92914),1732.0
80155655,GREMBERG,50.911537,7.024648,38.463327,82.398032,POINT (7.02465 50.91154),2621.0
80226746,GOSSMANNSDORF,49.6865,10.0259,64.396875,0.0,POINT (10.02590 49.68650),5321.0
80148460,ANNABURG,51.729441,13.033556,18.302682,29.172414,POINT (13.03356 51.72944),6207.0
80263756,ROHRBACH (OBERBAY),48.298159,12.551407,12.779661,7.449153,POINT (12.55141 48.29816),5700.0
80034967,SEDDIN,52.294827,12.993093,25.069032,87.804516,POINT (12.99309 52.29483),6124.0
80105197,HERRINGEN,51.6437,7.766513,19.54,15.88,POINT (7.76651 51.64370),2912.0
80692244,BADEN-BADEN REBLAND,48.733926,8.146852,28.90429,0.0,POINT (8.14685 48.73393),4280.0
80234849,DAHLEN (SACHS),51.350944,12.984646,25.901274,3.347134,POINT (12.98465 51.35094),6363.0
80227223,WICKLESGREUTH,49.311388,10.7105,27.931818,10.340909,POINT (10.71050 49.31139),5902.0
80266122,HOF HBF STADT 1,50.34983,11.918071,10.264706,0.0,POINT (11.91807 50.34983),6362.0
80190603,NIERSTEIN,49.872609,8.342181,18.737557,3.00905,POINT (8.34218 49.87261),3522.0
80021469,HASPELMOOR,48.22374,11.098482,44.176101,0.0,POINT (11.09848 48.22374),5581.0
80352773,AHLSHAUSEN,51.802544,9.970061,25.136986,6.232877,POINT (9.97006 51.80254),1733.0
80270496,KRONSKAMP,53.933672,12.314811,15.505792,0.0,POINT (12.31481 53.93367),6325.0
80210914,LEER(OSTFRIESL),53.232915,7.46621,28.273438,43.320312,POINT (7.46621 53.23291),2931.0
80224717,SCHWEINFURT STADT,50.046858,10.242983,17.559829,7.038462,POINT (10.24298 50.04686),5231.0
80253476,BECKINGEN (SAAR),49.386841,6.690254,20.361111,0.0,POINT (6.69025 49.38684),3230.0
80195073,KAMP-BORNHOFEN,50.227921,7.61923,65.789116,9.914966,POINT (7.61923 50.22792),3507.0
80181271,KARLSRUHE-DURLACH,49.002025,8.462449,24.413043,15.83913,POINT (8.46245 49.00203),4217.0
80112987,BICKENBACH(BERGSTR),49.761353,8.604395,58.173502,8.378549,POINT (8.60440 49.76135),3601.0
80118133,HANNOVER BISMARCKSTRASSE,52.35388,9.765488,33.387218,11.018797,POINT (9.76549 52.35388),1753.0
80105494,SCHWERTE HEIDE,51.4632,7.5827,33.31457,8.649007,POINT (7.58270 51.46320),2842.0
80081885,LEVERKUSEN-MORSBROICH,51.032497,7.026958,77.284345,18.789137,POINT (7.02696 51.03250),2324.0
80112839,ERZHAUSEN,49.95178,8.651432,28.294915,9.077966,POINT (8.65143 49.95178),3688.0
80112318,MAINZ-BISCHOFSHEIM,49.994215,8.35909,71.241724,210.838676,POINT (8.35909 49.99421),3525.0
80200063,SALZBURG HBF GRENZE GNIGL,47.821556,13.030862,22.394834,0.184502,POINT (13.03086 47.82156),0.0
80151092,GREMBERG SUEDSEITE,50.903172,7.038168,56.221228,308.842711,POINT (7.03817 50.90317),2666.0
80144147,OBERHAUSEN,49.26054,8.503386,18.648402,1.744292,POINT (8.50339 49.26054),4080.0
80291062,ULM HBF,48.40395,9.974459,32.902216,91.162973,POINT (9.97446 48.40395),4542.0
80109470,WIESBADEN-BIEBRICH,50.048799,8.237772,65.421053,23.906621,POINT (8.23777 50.04880),3507.0
80034223,BERLIN EICHGESTELL,52.45848,13.559088,24.498392,6.842444,POINT (13.55909 52.45848),6153.0
80290841,KUCHEN,48.640007,9.804082,35.327526,0.0,POINT (9.80408 48.64001),4700.0
80142919,KORK,48.5712,7.874398,17.942149,1.557851,POINT (7.87440 48.57120),4260.0
80169623,ZORNEDING,48.089025,11.832989,38.328025,16.563694,POINT (11.83299 48.08902),5555.0
80290171,LUDWIGSBURG PBF,48.894062,9.18588,77.496855,109.380503,POINT (9.18588 48.89406),4931.0
80144345,BASEL BAD RBF,47.588588,7.606162,18.582222,169.873333,POINT (7.60616 47.58859),4425.0
80235952,LEIPZIG-PLAGWITZ,51.326724,12.322457,17.417355,5.752066,POINT (12.32246 51.32672),6383.0
80051813,GREBENSTEIN,51.448391,9.420436,27.290837,5.709163,POINT (9.42044 51.44839),2550.0
80111724,WOLFGANG (KR HANAU),50.122678,8.955315,47.921384,74.553459,POINT (8.95532 50.12268),3600.0
80017186,HAMBURG SUEDERELBBRUECKE,53.48101,10.001259,33.350168,18.93266,POINT (10.00126 53.48101),1255.0
80031484,BERLIN-KAROW WEST,52.6135,13.4553,17.417582,13.487179,POINT (13.45530 52.61350),6087.0
80290759,EISLINGEN(FILS),48.69753,9.706239,35.910035,87.875433,POINT (9.70624 48.69753),4700.0
80196980,KAISERSLAUTERN HBF,49.437029,7.76986,33.031746,181.422222,POINT (7.76986 49.43703),3303.0
80098319,OBERHAUSEN-OSTERFELD ABZW,51.49368,6.870947,25.688581,12.653979,POINT (6.87095 51.49368),2320.0
80138396,KIRCHHAMMELWARDEN,53.305854,8.47526,18.242553,0.0,POINT (8.47526 53.30585),1503.0
80142414,MUGGENSTURM,48.877368,8.275495,43.556604,49.053459,POINT (8.27549 48.87737),4000.0
80021063,DINKELSCHERBEN,48.3443,10.587707,28.223684,31.741228,POINT (10.58771 48.34430),5302.0
80156802,LEIPZIG MESSE,51.395813,12.389371,35.058252,48.462783,POINT (12.38937 51.39581),6411.0
80200709,WALPERTSKIRCHEN,48.261249,11.9723,17.353982,0.0,POINT (11.97230 48.26125),5600.0
80053710,WOLFERSHAUSEN,51.186598,9.4512,26.4375,2.518382,POINT (9.45120 51.18660),3900.0
80719104,COTTBUS-SANDOW,51.755126,14.353602,22.131833,0.0,POINT (14.35360 51.75513),6345.0
80060129,PIRNA,50.96375,13.929822,23.468599,32.038647,POINT (13.92982 50.96375),6240.0
80077719,GRUENAUER KREUZ NORD,52.426377,13.561893,25.620192,19.373397,POINT (13.56189 52.42638),6147.0
80392514,GONDELSHEIM SCHLOSSSTADION,49.065727,8.663716,33.539683,0.0,POINT (8.66372 49.06573),4130.0
80135400,LEHRTE,52.377866,9.974706,104.403141,378.513089,POINT (9.97471 52.37787),6107.0
80164848,BLANKENHEIM (KR SGH) BEZ. KREIS,51.503852,11.426972,14.449438,7.966292,POINT (11.42697 51.50385),6343.0
80209338,BRITZ,52.873287,13.821068,17.414847,2.218341,POINT (13.82107 52.87329),6759.0
80234831,DORNREICHENBACH,51.351555,12.877914,26.127389,19.273885,POINT (12.87791 51.35155),6363.0
80204990,MUENCHEN NORD RBF,48.196443,11.485116,39.724832,368.005453,POINT (11.48512 48.19644),5560.0
80293837,BOEBLINGEN,48.68813,9.004899,20.525641,222.051282,POINT (9.00490 48.68813),4871.0
80290999,WESTERSTETTEN,48.525442,9.94474,35.607639,18.0625,POINT (9.94474 48.52544),4700.0
80153411,EILENDORF,50.785569,6.15507,22.481229,1.392491,POINT (6.15507 50.78557),2600.0
80010892,HAMBURG DAMMTOR,53.560829,9.99076,13.609195,0.0,POINT (9.99076 53.56083),6100.0
80053595,KASSEL RBF,51.322636,9.458851,59.783898,348.162076,POINT (9.45885 51.32264),3900.0
80060020,SCHOENA,50.877872,14.232613,22.629032,28.822581,POINT (14.23261 50.87787),6240.0
80881995,FREIHALDEN UEST,48.387873,10.496838,24.913242,1.972603,POINT (10.49684 48.38787),5302.0
80319541,REGENSBURG HAFEN ABZW,49.015407,12.132876,20.627273,16.772727,POINT (12.13288 49.01541),5500.0
80106948,GUNTERSBLUM,49.79188,8.351202,19.089286,7.602679,POINT (8.35120 49.79188),3522.0
80194076,FRANKENSTEIN (PFALZ),49.438925,7.969813,31.902208,0.0,POINT (7.96981 49.43892),3280.0
80293951,GAEUFELDEN,48.559736,8.85005,13.08867,0.0,POINT (8.85005 48.55974),4860.0
80139030,BURG,52.3967,9.71275,28.516981,11.701887,POINT (9.71275 52.39670),1710.0
80294439,HOEFINGEN,48.81604,9.026049,33.619433,0.0,POINT (9.02605 48.81604),4810.0
80224733,BERGRHEINFELD,49.99607,10.15741,13.705128,0.0,POINT (10.15741 49.99607),5102.0
80160788,EISENACH WEST,50.979572,10.30551,31.969283,3.262799,POINT (10.30551 50.97957),6340.0
80194977,VALLENDAR,50.399587,7.61086,57.904762,3.567766,POINT (7.61086 50.39959),2324.0
80131169,GEHRENRODE,51.928498,9.999798,25.201835,3.633028,POINT (9.99980 51.92850),1733.0
80202341,MUENCHEN OST PBF,48.12869,11.606477,42.265176,113.482428,POINT (11.60648 48.12869),5603.0
80637850,SIEGEN - STADT SIEGEN,50.8686,8.067436,13.362903,1.524194,POINT (8.06744 50.86860),2881.0
80130583,EINBECK,51.808377,9.923285,77.75,97.215625,POINT (9.92328 51.80838),1732.0
80273565,SCHWERIN-GOERRIES NORD,53.610065,11.385381,15.427928,0.0,POINT (11.38538 53.61006),6441.0
80241034,GUETERGLUECK,51.995373,11.986359,28.422956,22.283019,POINT (11.98636 51.99537),6410.0
80105098,DREIEICH-BUCHSCHLAG,50.021606,8.661352,29.442177,5.653061,POINT (8.66135 50.02161),3688.0
80112508,GROSS ROHRHEIM,49.714225,8.476971,60.949527,20.485804,POINT (8.47697 49.71422),4010.0
80093161,DUISBURG HBF,51.429669,6.776623,13.319079,9.009868,POINT (6.77662 51.42967),2670.0
80201491,BERNAU A CHIEMSEE,47.816456,12.380933,23.234483,0.0,POINT (12.38093 47.81646),5703.0
80110742,NIEDERMITTLAU,50.178262,9.11063,47.386792,1.459119,POINT (9.11063 50.17826),3600.0
80251835,TRIER SUED,49.745258,6.636725,22.787162,13.266892,POINT (6.63673 49.74526),3132.0
80231530,HOHENTHURM,51.5166,12.098005,12.66129,1.733871,POINT (12.09801 51.51660),6132.0
80240788,WOLMIRSTEDT,52.252137,11.635591,22.70751,17.150198,POINT (11.63559 52.25214),6402.0
80718502,BIETIGHEIM-BISSINGEN ELLENTAL,48.955314,9.123791,50.867089,0.0,POINT (9.12379 48.95531),4800.0
80060053,KRIPPEN,50.913139,14.1619,22.646302,4.382637,POINT (14.16190 50.91314),6240.0
80034991,WILHELMSHORST,52.335663,13.068547,31.107023,0.0,POINT (13.06855 52.33566),6118.0
80135749,BUECKEBURG,52.267735,9.04841,65.778125,32.2875,POINT (9.04841 52.26774),1700.0
80151316,KALDENKIRCHEN,51.326622,6.203892,25.053846,42.523077,POINT (6.20389 51.32662),2510.0
80104661,BINGEN (RHEIN) HBF,49.969019,7.884108,33.05,5.05,POINT (7.88411 49.96902),3515.0
80062430,NIEDERWARTHA PUMPSPEICHERWERKE,51.092795,13.607079,29.542763,0.0,POINT (13.60708 51.09280),6248.0
80107995,FRANKFURT-LOUISA,50.084046,8.670198,26.783333,25.02,POINT (8.67020 50.08405),3688.0
80114074,BUTZBACH,50.431489,8.669585,37.538194,12.583333,POINT (8.66958 50.43149),3900.0
80253518,BESSERINGEN,49.475669,6.60366,20.423077,1.835664,POINT (6.60366 49.47567),3230.0
80154815,BRUEHL,50.829316,6.912903,42.384127,8.115873,POINT (6.91290 50.82932),2630.0
80160846,GERSTUNGEN,50.96584,10.0665,48.349673,172.081699,POINT (10.06650 50.96584),6707.0
80190728,BOBENHEIM,49.588138,8.350807,26.355634,9.697183,POINT (8.35081 49.58814),3522.0
80231514,"LANDSBERG(B HALLE, SAALE)",51.532504,12.166117,12.635659,20.395349,POINT (12.16612 51.53250),6132.0
80729277,BUEHL (BADEN) F,48.699693,8.128033,33.719243,8.053628,POINT (8.12803 48.69969),4280.0
80110478,HAITZ-HOECHST,50.208634,9.226821,47.383648,6.874214,POINT (9.22682 50.20863),3600.0
80080234,HAGEN-HENGSTEY,51.412269,7.466749,60.639241,36.81962,POINT (7.46675 51.41227),2823.0
80051722,LAMERDEN,51.525174,9.33039,27.534137,18.301205,POINT (9.33039 51.52517),2550.0
80235648,PADITZ,50.9662,12.461714,19.066946,10.732218,POINT (12.46171 50.96620),6362.0
80130286,IMMENSEN-ARPKE,52.391356,10.084479,28.581882,15.567944,POINT (10.08448 52.39136),6107.0
80017129,RAINWEG,53.565,9.94313,13.727811,10.733728,POINT (9.94313 53.56500),6100.0
80339085,BONN-BAD GODESBERG,50.683814,7.159353,36.191083,6.219745,POINT (7.15935 50.68381),2630.0
80110106,ERBACH (RHEINGAU),50.02442,8.0954,65.725086,6.419244,POINT (8.09540 50.02442),3507.0
80110122,NIEDERWALLUF,50.037161,8.159567,64.309524,35.414966,POINT (8.15957 50.03716),3507.0
80168120,SCHULPFORTE,51.146103,11.74571,32.383648,3.235849,POINT (11.74571 51.14610),6340.0
80363549,NUERNBERG REICHSWALD,49.403796,11.180412,58.006289,95.386792,POINT (11.18041 49.40380),5963.0
80263749,NEUMARKT-ST VEIT,48.361381,12.505351,12.898305,13.271186,POINT (12.50535 48.36138),5720.0
80111773,KLEINOSTHEIM,50.004135,9.072525,28.637631,11.205575,POINT (9.07253 50.00413),3660.0
80134148,HILDESHEIM,52.160685,9.952413,16.024641,15.74538,POINT (9.95241 52.16069),1773.0
80202333,MUENCHEN SUED,48.123131,11.559732,53.752351,313.554859,POINT (11.55973 48.12313),5531.0
80142810,BUEHL(BADEN),48.69744,8.13007,28.900332,0.0,POINT (8.13007 48.69744),4280.0
80236794,MILTITZ(B LEIPZIG),51.325221,12.255667,27.120805,1.40604,POINT (12.25567 51.32522),6367.0
80223792,ROTH,49.242819,11.08402,30.605263,35.023026,POINT (11.08402 49.24282),5971.0
80254466,NEUNKIRCHEN(SAAR)HBF,49.35472,7.17709,36.46875,201.05,POINT (7.17709 49.35472),3511.0
80234807,BENNEWITZ,51.356667,12.709877,26.736508,3.663492,POINT (12.70988 51.35667),6363.0
80153130,KOELN-NIPPES,50.968,6.940365,37.067797,16.549153,POINT (6.94036 50.96800),2620.0
80623827,RADEBEUL-NAUNDORF,51.110323,13.599365,29.526316,3.092105,POINT (13.59937 51.11032),6363.0
80210203,KATTENVENNE,52.114462,7.8611,32.163121,4.638298,POINT (7.86110 52.11446),2200.0
80628610,DOERPEN-LEHE,53.013119,7.344892,28.236641,4.522901,POINT (7.34489 53.01312),2931.0
80270611,ROSTOCK SEEHAFEN,54.11933,12.158728,27.698305,219.010169,POINT (12.15873 54.11933),6925.0
80204859,MARZLING,48.4104,11.7977,16.806061,0.0,POINT (11.79770 48.41040),5500.0
80234419,LEIPZIG-THEKLA,51.3723,12.428327,70.548611,78.760417,POINT (12.42833 51.37230),6369.0
80231415,LU WITTENBERG,51.8693,12.66382,25.051613,46.716129,POINT (12.66382 51.86930),6207.0
80112953,DARMSTADT SUED,49.854156,8.63713,58.072555,8.334385,POINT (8.63713 49.85416),3601.0
80135079,HANNOVER-LINDEN,52.354878,9.715622,156.831776,390.431464,POINT (9.71562 52.35488),1760.0
80179812,EBERBACH,49.4673,8.98547,11.346939,5.877551,POINT (8.98547 49.46730),4113.0
80154682,KOELN WEST,50.9453,6.93463,83.152038,44.804075,POINT (6.93463 50.94530),2630.0
80130476,FRIEDLAND (HAN),51.421582,9.914787,74.603125,22.790625,POINT (9.91479 51.42158),3600.0
80138214,BREMEN NEUSTADT,53.078344,8.787244,40.733553,36.598684,POINT (8.78724 53.07834),1500.0
80190322,HIRZENACH,50.17623,7.647771,33.04,4.423333,POINT (7.64777 50.17623),3507.0
80295162,ROMMELSHAUSEN,48.815556,9.319108,10.934783,0.0,POINT (9.31911 48.81556),4710.0
80160499,WANDERSLEBEN,50.90793,10.8539,27.205674,20.673759,POINT (10.85390 50.90793),6340.0
80251132,BENGEL,50.01158,7.05863,32.209836,6.196721,POINT (7.05863 50.01158),3010.0
80157313,LEVERKUSEN WERKSTAETTE,51.0485,7.014127,76.746795,9.849359,POINT (7.01413 51.04850),2730.0
80206763,HOCKERODA,50.597724,11.434584,31.116279,3.872093,POINT (11.43458 50.59772),6686.0
80290270,STUTTGART-ZAZENHAUSEN,48.84385,9.189895,61.81068,30.430421,POINT (9.18989 48.84385),4812.0
80180919,HOCKENHEIM,49.317434,8.537152,90.171875,49.89375,POINT (8.53715 49.31743),4080.0
80103085,OBERHAUSEN WEST,51.478245,6.826025,34.051831,376.131997,POINT (6.82602 51.47825),2321.0
80113076,HEPPENHEIM(BERGSTR),49.643017,8.634079,59.05836,17.700315,POINT (8.63408 49.64302),3601.0
80204503,PETERSHAUSEN (OBERBAY),48.41289,11.4706,32.832278,16.955696,POINT (11.47060 48.41289),5544.0
80194803,UNKEL,50.601277,7.220138,85.18123,13.728155,POINT (7.22014 50.60128),2630.0
80807628,DRESDEN FREIBERGER STRASSE,51.048678,13.719304,26.909968,16.913183,POINT (13.71930 51.04868),6244.0
80070078,HAMBURG HBF,53.553508,10.00629,13.096491,29.210526,POINT (10.00629 53.55351),6100.0
80185835,WITTLICH HBF,49.973309,6.94358,32.411184,21.282895,POINT (6.94358 49.97331),3010.0
80692285,SINZHEIM (B BUEHL) NORD,48.767454,8.169195,28.613861,0.0,POINT (8.16920 48.76745),4280.0
80075564,BIESDORFER KREUZ NORD,52.525727,13.536742,23.386986,21.311644,POINT (13.53674 52.52573),6072.0
80082651,GREVENBRUECK(WESTF),51.14174,8.018144,23.280172,2.198276,POINT (8.01814 51.14174),2800.0
80242966,ERFURT GUETERBAHNHOF,50.974929,11.055484,27.658491,42.29434,POINT (11.05548 50.97493),6340.0
80226100,ASCHAFFENBURG HBF,49.981539,9.147079,41.162136,51.85534,POINT (9.14708 49.98154),5228.0
80040022,BESTENSEE,52.243389,13.636722,20.956835,10.381295,POINT (13.63672 52.24339),6142.0
80154773,KOELN EIFELTOR N/S,50.905315,6.92959,33.103257,150.691025,POINT (6.92959 50.90532),2643.0
80201558,RIMSTING,47.886275,12.34464,14.702326,0.0,POINT (12.34464 47.88627),5703.0
80155762,MENDEN (RHEINL),50.78115,7.1503,82.987013,9.909091,POINT (7.15030 50.78115),2324.0
80623801,DRESDEN-PIESCHEN,51.081785,13.724199,13.864865,0.837838,POINT (13.72420 51.08179),6363.0
80290387,STUTTGART-ZUFFENHAUSEN,48.830536,9.168231,10.535714,4.75,POINT (9.16823 48.83054),4810.0
